Index    Filename             Shape        X (px)     Y (px)
613      img_00613.jpg        cube         184.5      221.8
614      img_00614.jpg        cone         466.2      215.6
615      img_00615.jpg        cylinder     494.0      90.5
616      img_00616.jpg        cube         505.6      66.2
617      img_00617.jpg        cylinder     449.9      171.5
618      img_00618.jpg        sphere       139.3      139.3
619      img_00619.jpg        sphere       374.6      132.7
620      img_00620.jpg        cylinder     83.8       230.0
621      img_00621.jpg        cube         293.2      267.8
622      img_00622.jpg        cone         126.2      217.7
623      img_00623.jpg        cube         165.3      247.8
624      img_00624.jpg        cube         141.4      231.4
625      img_00625.jpg        cube         276.6      172.7
626      img_00626.jpg        cylinder     404.1      258.5
627      img_00627.jpg        cube         108.4      280.7
628      img_00628.jpg        cone         158.0      94.9
629      img_00629.jpg        cylinder     148.9      140.1
630      img_00630.jpg        cube         112.8      83.8
631      img_00631.jpg        sphere       481.2      119.9
632      img_00632.jpg        cube         440.8      242.8
633      img_00633.jpg        cone         241.2      272.6
634      img_00634.jpg        cube         465.6      243.2
635      img_00635.jpg        cone         562.0      191.0
636      img_00636.jpg        cylinder     424.9      129.8
637      img_00637.jpg        cylinder     165.7      152.2
638      img_00638.jpg        sphere       478.8      268.0
639      img_00639.jpg        cone         220.6      177.1
640      img_00640.jpg        cone         229.6      69.2
641      img_00641.jpg        cone         454.7      86.7
642      img_00642.jpg        sphere       329.6      249.3
643      img_00643.jpg        sphere       384.5      269.6
644      img_00644.jpg        sphere       110.1      149.9
645      img_00645.jpg        cube         228.4      114.7
646      img_00646.jpg        cone         404.6      80.1
647      img_00647.jpg        sphere       111.1      254.2
648      img_00648.jpg        cone         74.4       269.5
649      img_00649.jpg        sphere       463.6      189.8
650      img_00650.jpg        cube         203.7      189.4
651      img_00651.jpg        cone         332.9      196.1
652      img_00652.jpg        cylinder     288.1      107.6
653      img_00653.jpg        cylinder     360.5      288.9
654      img_00654.jpg        cylinder     511.9      69.0
655      img_00655.jpg        cube         247.5      234.7
656      img_00656.jpg        cylinder     424.7      182.3
657      img_00657.jpg        cylinder     257.8      122.3
658      img_00658.jpg        cube         266.5      170.1
659      img_00659.jpg        cone         285.9      158.7
660      img_00660.jpg        sphere       361.5      273.2
661      img_00661.jpg        sphere       557.6      162.6
662      img_00662.jpg        cube         303.1      280.0
663      img_00663.jpg        cone         577.7      82.7
664      img_00664.jpg        sphere       275.4      206.6
665      img_00665.jpg        cube         243.8      150.7
666      img_00666.jpg        cube         595.7      115.8
667      img_00667.jpg        cylinder     252.0      240.1
668      img_00668.jpg        sphere       84.1       178.6
669      img_00669.jpg        cone         300.6      99.4
670      img_00670.jpg        sphere       538.6      116.6
671      img_00671.jpg        cube         393.4      244.3
672      img_00672.jpg        sphere       386.0      166.9
673      img_00673.jpg        cube         317.2      180.3
674      img_00674.jpg        sphere       336.1      275.2
675      img_00675.jpg        cube         156.3      104.9
676      img_00676.jpg        cylinder     464.9      84.4
677      img_00677.jpg        cylinder     259.5      111.7
678      img_00678.jpg        cube         436.0      207.6
679      img_00679.jpg        cone         136.8      192.3
680      img_00680.jpg        cylinder     58.7       155.3
681      img_00681.jpg        cylinder     537.0      154.4
682      img_00682.jpg        cylinder     510.3      237.2
683      img_00683.jpg        sphere       528.1      248.9
684      img_00684.jpg        sphere       126.9      167.8
685      img_00685.jpg        cone         408.9      158.1
686      img_00686.jpg        cone         120.4      158.2
687      img_00687.jpg        cone         56.1       261.3
688      img_00688.jpg        cone         441.6      179.1
689      img_00689.jpg        cone         280.9      110.9
690      img_00690.jpg        cone         524.0      218.3
691      img_00691.jpg        cylinder     121.2      114.6
692      img_00692.jpg        cube         176.4      229.0
693      img_00693.jpg        cylinder     314.5      251.8
694      img_00694.jpg        cylinder     148.6      84.8
695      img_00695.jpg        cylinder     55.2       109.7
696      img_00696.jpg        cylinder     349.1      71.8
697      img_00697.jpg        cone         325.7      241.9
698      img_00698.jpg        cone         578.1      178.6
699      img_00699.jpg        cylinder     84.9       77.8
700      img_00700.jpg        cube         189.2      152.1
701      img_00701.jpg        sphere       377.8      280.8
702      img_00702.jpg        cone         104.8      101.3
703      img_00703.jpg        sphere       303.4      213.7
704      img_00704.jpg        cylinder     551.3      100.0
705      img_00705.jpg        cylinder     86.4       159.0
706      img_00706.jpg        cone         251.1      175.5
707      img_00707.jpg        cylinder     482.0      76.9
708      img_00708.jpg        cube         50.1       68.5
709      img_00709.jpg        sphere       301.3      84.6
710      img_00710.jpg        cube         455.8      262.9
711      img_00711.jpg        sphere       309.3      102.3
712      img_00712.jpg        cylinder     525.3      171.7
713      img_00713.jpg        sphere       52.1       283.8
714      img_00714.jpg        cone         566.7      127.4
715      img_00715.jpg        cylinder     191.8      268.3
716      img_00716.jpg        cone         387.8      94.7
717      img_00717.jpg        sphere       508.7      253.7
718      img_00718.jpg        cone         272.2      267.3
719      img_00719.jpg        cone         146.2      202.5
720      img_00720.jpg        cylinder     387.5      137.5
721      img_00721.jpg        sphere       43.5       234.0
722      img_00722.jpg        cone         82.2       130.2
723      img_00723.jpg        cube         324.5      160.4
724      img_00724.jpg        cylinder     299.7      107.8
725      img_00725.jpg        cube         274.6      285.0
726      img_00726.jpg        cube         332.3      96.9
727      img_00727.jpg        cube         292.9      138.8
728      img_00728.jpg        cube         378.5      259.4
729      img_00729.jpg        sphere       92.5       116.6
730      img_00730.jpg        cone         104.4      148.6
731      img_00731.jpg        sphere       502.7      268.1
732      img_00732.jpg        cylinder     370.5      255.8
733      img_00733.jpg        cube         59.8       168.6
734      img_00734.jpg        cone         447.9      141.4
735      img_00735.jpg        cylinder     577.0      221.6
736      img_00736.jpg        cube         466.3      268.1
737      img_00737.jpg        cylinder     342.2      81.1
738      img_00738.jpg        cube         439.5      281.7
739      img_00739.jpg        cube         406.0      86.9
740      img_00740.jpg        sphere       578.5      154.4
741      img_00741.jpg        sphere       331.8      94.0
742      img_00742.jpg        cone         583.5      123.2
743      img_00743.jpg        sphere       602.8      270.7
744      img_00744.jpg        cone         378.6      244.7
745      img_00745.jpg        cube         374.3      223.2
746      img_00746.jpg        sphere       516.7      105.4
747      img_00747.jpg        cube         219.7      94.0
748      img_00748.jpg        sphere       194.0      131.7
749      img_00749.jpg        sphere       267.2      243.4
750      img_00750.jpg        cone         490.3      284.3
